0.810000,1.000572,1.003528,1.003205,0.810000,1.001483,1.004036
0.820000,1.000604,1.003551,1.003207,0.820000,1.001458,1.003947
0.830000,1.000635,1.003563,1.003198,0.830000,1.001431,1.003855
0.840000,1.000664,1.003563,1.003178,0.840000,1.001400,1.003760
0.850000,1.000692,1.003552,1.003149,0.850000,1.001368,1.003663
0.860000,1.000719,1.003531,1.003109,0.860000,1.001333,1.003565
0.870000,1.000743,1.003498,1.003058,0.870000,1.001296,1.003465
0.880000,1.000766,1.003454,1.002998,0.880000,1.001259,1.003363
0.890000,1.000787,1.003399,1.002927,0.890000,1.001219,1.003261
0.900000,1.000807,1.003334,1.002847,0.900000,1.001179,1.003158
0.910000,1.000824,1.003257,1.002756,0.910000,1.001138,1.003054
0.920000,1.000839,1.003171,1.002657,0.920000,1.001097,1.002950
0.930000,1.000852,1.003074,1.002548,0.930000,1.001056,1.002845
0.940000,1.000863,1.002968,1.002431,0.940000,1.001015,1.002740
0.950000,1.000872,1.002852,1.002305,0.950000,1.000973,1.002636
0.960000,1.000879,1.002727,1.002172,0.960000,1.000933,1.002531
0.970000,1.000884,1.002593,1.002032,0.970000,1.000892,1.002427
0.980000,1.000887,1.002452,1.001885,0.980000,1.000853,1.002323
0.990000,1.000887,1.002302,1.001732,0.990000,1.000814,1.002219
1.000000,1.000886,1.002146,1.001574,1.000000,1.000776,1.002115
1.010000,1.000882,1.001983,1.001411,1.010000,1.000739,1.002012
1.020000,1.000877,1.001815,1.001245,1.020000,1.000703,1.001909
1.030000,1.000869,1.001641,1.001075,1.030000,1.000668,1.001806
1.040000,1.000860,1.001462,1.000903,1.040000,1.000633,1.001704
1.050000,1.000849,1.001280,1.000729,1.050000,1.000600,1.001602
1.060000,1.000836,1.001095,1.000554,1.060000,1.000567,1.001501
1.070000,1.000821,1.000908,1.000379,1.070000,1.000536,1.001400
1.080000,1.000804,1.000719,1.000204,1.080000,1.000505,1.001299
1.090000,1.000786,1.000529,1.000030,1.090000,1.000474,1.001199
1.100000,1.000767,1.000339,0.999859,1.100000,1.000445,1.001099
1.110000,1.000745,1.000150,0.999690,1.110000,1.000416,1.001000
1.120000,1.000723,0.999962,0.999524,1.120000,1.000387,1.000901
1.130000,1.000699,0.999776,0.999362,1.130000,1.000359,1.000803
1.140000,1.000674,0.999594,0.999204,1.140000,1.000331,1.000705
1.150000,1.000647,0.999415,0.999052,1.150000,1.000303,1.000608
1.160000,1.000620,0.999240,0.998905,1.160000,1.000276,1.000512
1.170000,1.000591,0.999070,0.998764,1.170000,1.000248,1.000416
1.180000,1.000561,0.998906,0.998629,1.180000,1.000221,1.000321
1.190000,1.000531,0.998749,0.998502,1.190000,1.000194,1.000228
1.200000,1.000500,0.998598,0.998381,1.200000,1.000166,1.000134
1.210000,1.000468,0.998455,0.998269,1.210000,1.000139,1.000043
1.220000,1.000435,0.998319,0.998164,1.220000,1.000112,0.999952
1.230000,1.000402,0.998192,0.998067,1.230000,1.000084,0.999862
1.240000,1.000368,0.998074,0.997977,1.240000,1.000057,0.999774
1.250000,1.000334,0.997965,0.997894,1.250000,1.000029,0.999689
1.260000,1.000299,0.997866,0.997816,1.260000,1.000002,0.999605
1.270000,1.000264,0.997777,0.997743,1.270000,0.999975,0.999524
1.280000,1.000229,0.997695,0.997674,1.280000,0.999949,0.999446
1.290000,1.000194,0.997621,0.997609,1.290000,0.999922,0.999371
1.300000,1.000159,0.997553,0.997548,1.300000,0.999897,0.999299
1.310000,1.000124,0.997491,0.997492,1.310000,0.999872,0.999230
1.320000,1.000089,0.997435,0.997440,1.320000,0.999848,0.999165
1.330000,1.000054,0.997384,0.997393,1.330000,0.999824,0.999103
1.340000,1.000020,0.997338,0.997350,1.340000,0.999802,0.999045
1.350000,0.999985,0.997297,0.997312,1.350000,0.999780,0.998989
1.360000,0.999951,0.997261,0.997277,1.360000,0.999759,0.998937
1.370000,0.999918,0.997230,0.997248,1.370000,0.999739,0.998889
1.380000,0.999885,0.997203,0.997222,1.380000,0.999720,0.998843
1.390000,0.999852,0.997181,0.997201,1.390000,0.999702,0.998801
1.400000,0.999820,0.997164,0.997184,1.400000,0.999686,0.998763
1.410000,0.999789,0.997150,0.997172,1.410000,0.999670,0.998727
1.420000,0.999759,0.997141,0.997163,1.420000,0.999656,0.998695
1.430000,0.999729,0.997137,0.997159,1.430000,0.999643,0.998667
1.440000,0.999699,0.997136,0.997159,1.440000,0.999631,0.998641
1.450000,0.999671,0.997139,0.997163,1.450000,0.999620,0.998619
1.460000,0.999643,0.997146,0.997171,1.460000,0.999611,0.998601
1.470000,0.999617,0.997158,0.997183,1.470000,0.999603,0.998585
1.480000,0.999591,0.997172,0.997199,1.480000,0.999596,0.998573
1.490000,0.999566,0.997191,0.997218,1.490000,0.999590,0.998564
1.500000,0.999542,0.997213,0.997241,1.500000,0.999586,0.998558
1.510000,0.999519,0.997238,0.997266,1.510000,0.999584,0.998556
1.520000,0.999497,0.997267,0.997296,1.520000,0.999582,0.998557
1.530000,0.999476,0.997300,0.997328,1.530000,0.999582,0.998561
1.540000,0.999456,0.997336,0.997363,1.540000,0.999584,0.998568
1.550000,0.999437,0.997377,0.997400,1.550000,0.999587,0.998578
1.560000,0.999419,0.997421,0.997441,1.560000,0.999591,0.998591
1.570000,0.999402,0.997469,0.997483,1.570000,0.999597,0.998607
1.580000,0.999387,0.997522,0.997528,1.580000,0.999604,0.998626
1.590000,0.999373,0.997578,0.997574,1.590000,0.999612,0.998648
1.600000,0.999360,0.997639,0.997622,1.600000,0.999621,0.998673
1.610000,0.999348,0.997704,0.997673,1.610000,0.999631,0.998700
1.620000,0.999338,0.997772,0.997725,1.620000,0.999642,0.998730
1.630000,0.999328,0.997845,0.997779,1.630000,0.999654,0.998762
1.640000,0.999320,0.997921,0.997836,1.640000,0.999668,0.998796
1.650000,0.999314,0.998001,0.997895,1.650000,0.999682,0.998832
1.660000,0.999308,0.998085,0.997956,1.660000,0.999696,0.998871
1.670000,0.999304,0.998172,0.998019,1.670000,0.999712,0.998911
1.680000,0.999302,0.998262,0.998084,1.680000,0.999728,0.998953
1.690000,0.999300,0.998355,0.998152,1.690000,0.999745,0.998996
1.700000,0.999300,0.998450,0.998222,1.700000,0.999762,0.999041
1.710000,0.999301,0.998548,0.998294,1.710000,0.999780,0.999087
1.720000,0.999304,0.998648,0.998368,1.720000,0.999798,0.999135
1.730000,0.999308,0.998750,0.998444,1.730000,0.999817,0.999183
1.740000,0.999313,0.998853,0.998522,1.740000,0.999836,0.999232
1.750000,0.999319,0.998958,0.998601,1.750000,0.999856,0.999282
1.760000,0.999327,0.999063,0.998682,1.760000,0.999876,0.999333
1.770000,0.999335,0.999169,0.998764,1.770000,0.999896,0.999385
1.780000,0.999346,0.999275,0.998848,1.780000,0.999916,0.999437
1.790000,0.999357,0.999381,0.998932,1.790000,0.999937,0.999489
1.800000,0.999369,0.999486,0.999017,1.800000,0.999957,0.999542
1.810000,0.999383,0.999591,0.999103,1.810000,0.999978,0.999595
1.820000,0.999398,0.999695,0.999189,1.820000,0.999999,0.999648
1.830000,0.999414,0.999797,0.999274,1.830000,1.000020,0.999701
1.840000,0.999430,0.999897,0.999360,1.840000,1.000041,0.999755
1.850000,0.999448,0.999996,0.999445,1.850000,1.000062,0.999807
1.860000,0.999467,1.000093,0.999530,1.860000,1.000083,0.999860
1.870000,0.999487,1.000187,0.999613,1.870000,1.000104,0.999912
1.880000,0.999508,1.000279,0.999696,1.880000,1.000125,0.999964
1.890000,0.999530,1.000368,0.999777,1.890000,1.000147,1.000016
1.900000,0.999552,1.000454,0.999857,1.900000,1.000168,1.000066
1.910000,0.999576,1.000537,0.999934,1.910000,1.000189,1.000117
1.920000,0.999600,1.000616,1.000010,1.920000,1.000210,1.000166
1.930000,0.999624,1.000693,1.000084,1.930000,1.000230,1.000214
1.940000,0.999650,1.000766,1.000156,1.940000,1.000251,1.000262
1.950000,0.999676,1.000837,1.000225,1.950000,1.000272,1.000309
1.960000,0.999702,1.000905,1.000292,1.960000,1.000293,1.000354
1.970000,0.999729,1.000971,1.000357,1.970000,1.000313,1.000398
1.980000,0.999757,1.001035,1.000419,1.980000,1.000333,1.000441
1.990000,0.999784,1.001097,1.000480,1.990000,1.000353,1.000482
2.000000,0.999813,1.001158,1.000539,2.000000,1.000373,1.000521
2.010000,0.999841,1.001216,1.000597,2.010000,1.000392,1.000559
2.020000,0.999869,1.001273,1.000653,2.020000,1.000411,1.000595
2.030000,0.999898,1.001327,1.000707,2.030000,1.000429,1.000630
2.040000,0.999927,1.001380,1.000760,2.040000,1.000448,1.000662
2.050000,0.999955,1.001431,1.000811,2.050000,1.000465,1.000693
2.060000,0.999984,1.001480,1.000861,2.060000,1.000482,1.000721
2.070000,1.000012,1.001527,1.000909,2.070000,1.000499,1.000748
2.080000,1.000041,1.001571,1.000955,2.080000,1.000514,1.000773
2.090000,1.000069,1.001614,1.000999,2.090000,1.000530,1.000797
2.100000,1.000096,1.001654,1.001041,2.100000,1.000544,1.000818
2.110000,1.000124,1.001691,1.001080,2.110000,1.000558,1.000838
2.120000,1.000151,1.001727,1.001118,2.120000,1.000571,1.000856
2.130000,1.000177,1.001760,1.001153,2.130000,1.000584,1.000872
2.140000,1.000203,1.001790,1.001186,2.140000,1.000595,1.000887
2.150000,1.000229,1.001818,1.001217,2.150000,1.000606,1.000899
2.160000,1.000254,1.001843,1.001245,2.160000,1.000616,1.000911
2.170000,1.000278,1.001866,1.001271,2.170000,1.000625,1.000920
