0.700000,50.124615,50.124615,50.124615,50.124615,50.124615,50.124615,50.124615,50.124615,50.124615,50.124615
0.710000,50.127183,50.127183,50.127183,50.127183,50.127183,50.127183,50.127183,50.127183,50.127183,50.127183
0.720000,50.129418,50.129418,50.129418,50.129418,50.129418,50.129418,50.129418,50.129418,50.129418,50.129418
0.730000,50.131316,50.131316,50.131316,50.131316,50.131316,50.131316,50.131316,50.131316,50.131316,50.131316
0.740000,50.132868,50.132868,50.132868,50.132868,50.132868,50.132868,50.132868,50.132868,50.132868,50.132868
0.750000,50.134018,50.134018,50.134018,50.134018,50.134018,50.134018,50.134018,50.134018,50.134018,50.134018
0.760000,50.134293,50.134293,50.134293,50.134293,50.134293,50.134293,50.134293,50.134293,50.134293,50.134293
0.770000,50.133442,50.133442,50.133442,50.133442,50.133442,50.133442,50.133442,50.133442,50.133442,50.133442
0.780000,50.131433,50.131433,50.131433,50.131433,50.131433,50.131433,50.131433,50.131433,50.131433,50.131433
0.790000,50.128242,50.128242,50.128242,50.128242,50.128242,50.128242,50.128242,50.128242,50.128242,50.128242
0.800000,50.124193,50.124193,50.124193,50.124193,50.124193,50.124193,50.124193,50.124193,50.124193,50.124193
0.810000,50.120038,50.120038,50.120038,50.120038,50.120038,50.120038,50.120038,50.120038,50.120038,50.120038
0.820000,50.116167,50.116167,50.116167,50.116167,50.116167,50.116167,50.116167,50.116167,50.116167,50.116167
0.830000,50.112748,50.112748,50.112748,50.112748,50.112748,50.112748,50.112748,50.112748,50.112748,50.112748
0.840000,50.109733,50.109733,50.109733,50.109733,50.109733,50.109733,50.109733,50.109733,50.109733,50.109733
0.850000,50.106972,50.106972,50.106972,50.106972,50.106972,50.106972,50.106972,50.106972,50.106972,50.106972
0.860000,50.103742,50.103742,50.103742,50.103742,50.103742,50.103742,50.103742,50.103742,50.103742,50.103742
0.870000,50.101200,50.101200,50.101200,50.101200,50.101200,50.101200,50.101200,50.101200,50.101200,50.101200
0.880000,50.098002,50.098002,50.098002,50.098002,50.098002,50.098002,50.098002,50.098002,50.098002,50.098002
0.890000,50.095182,50.095182,50.095182,50.095182,50.095182,50.095182,50.095182,50.095182,50.095182,50.095182
0.900000,50.091903,50.091903,50.091903,50.091903,50.091903,50.091903,50.091903,50.091903,50.091903,50.091903
0.910000,50.088815,50.088815,50.088815,50.088815,50.088815,50.088815,50.088815,50.088815,50.088815,50.088815
0.920000,50.085396,50.085396,50.085396,50.085396,50.085396,50.085396,50.085396,50.085396,50.085396,50.085396
0.930000,50.082054,50.082054,50.082054,50.082054,50.082054,50.082054,50.082054,50.082054,50.082054,50.082054
0.940000,50.078464,50.078464,50.078464,50.078464,50.078464,50.078464,50.078464,50.078464,50.078464,50.078464
0.950000,50.074883,50.074883,50.074883,50.074883,50.074883,50.074883,50.074883,50.074883,50.074883,50.074883
0.960000,50.071109,50.071109,50.071109,50.071109,50.071109,50.071109,50.071109,50.071109,50.071109,50.071109
0.970000,50.067306,50.067306,50.067306,50.067306,50.067306,50.067306,50.067306,50.067306,50.067306,50.067306
0.980000,50.063349,50.063349,50.063349,50.063349,50.063349,50.063349,50.063349,50.063349,50.063349,50.063349
0.990000,50.059343,50.059343,50.059343,50.059343,50.059343,50.059343,50.059343,50.059343,50.059343,50.059343
1.000000,50.055215,50.055215,50.055215,50.055215,50.055215,50.055215,50.055215,50.055215,50.055215,50.055215
1.010000,50.051033,50.051033,50.051033,50.051033,50.051033,50.051033,50.051033,50.051033,50.051033,50.051033
1.020000,50.046754,50.046754,50.046754,50.046754,50.046754,50.046754,50.046754,50.046754,50.046754,50.046754
1.030000,50.042424,50.042424,50.042424,50.042424,50.042424,50.042424,50.042424,50.042424,50.042424,50.042424
1.040000,50.038022,50.038022,50.038022,50.038022,50.038022,50.038022,50.038022,50.038022,50.038022,50.038022
1.050000,50.033581,50.033581,50.033581,50.033581,50.033581,50.033581,50.033581,50.033581,50.033581,50.033581
1.060000,50.029091,50.029091,50.029091,50.029091,50.029091,50.029091,50.029091,50.029091,50.029091,50.029091
1.070000,50.024578,50.024578,50.024578,50.024578,50.024578,50.024578,50.024578,50.024578,50.024578,50.024578
1.080000,50.020041,50.020041,50.020041,50.020041,50.020041,50.020041,50.020041,50.020041,50.020041,50.020041
1.090000,50.015501,50.015501,50.015501,50.015501,50.015501,50.015501,50.015501,50.015501,50.015501,50.015501
1.100000,50.010962,50.010962,50.010962,50.010962,50.010962,50.010962,50.010962,50.010962,50.010962,50.010962
1.110000,50.006442,50.006442,50.006442,50.006442,50.006442,50.006442,50.006442,50.006442,50.006442,50.006442
1.120000,50.001950,50.001950,50.001950,50.001950,50.001950,50.001950,50.001950,50.001950,50.001950,50.001950
1.130000,49.997501,49.997501,49.997501,49.997501,49.997501,49.997501,49.997501,49.997501,49.997501,49.997501
1.140000,49.993106,49.993106,49.993106,49.993106,49.993106,49.993106,49.993106,49.993106,49.993106,49.993106
1.150000,49.988780,49.988780,49.988780,49.988780,49.988780,49.988780,49.988780,49.988780,49.988780,49.988780
1.160000,49.984533,49.984533,49.984533,49.984533,49.984533,49.984533,49.984533,49.984533,49.984533,49.984533
1.170000,49.980382,49.980382,49.980382,49.980382,49.980382,49.980382,49.980382,49.980382,49.980382,49.980382
1.180000,49.976335,49.976335,49.976335,49.976335,49.976335,49.976335,49.976335,49.976335,49.976335,49.976335
1.190000,49.972408,49.972408,49.972408,49.972408,49.972408,49.972408,49.972408,49.972408,49.972408,49.972408
1.200000,49.968611,49.968611,49.968611,49.968611,49.968611,49.968611,49.968611,49.968611,49.968611,49.968611
1.210000,49.964956,49.964956,49.964956,49.964956,49.964956,49.964956,49.964956,49.964956,49.964956,49.964956
1.220000,49.961454,49.961454,49.961454,49.961454,49.961454,49.961454,49.961454,49.961454,49.961454,49.961454
1.230000,49.958116,49.958116,49.958116,49.958116,49.958116,49.958116,49.958116,49.958116,49.958116,49.958116
1.240000,49.954950,49.954950,49.954950,49.954950,49.954950,49.954950,49.954950,49.954950,49.954950,49.954950
1.250000,49.952724,49.952724,49.952724,49.952724,49.952724,49.952724,49.952724,49.952724,49.952724,49.952724
1.260000,49.950581,49.950581,49.950581,49.950581,49.950581,49.950581,49.950581,49.950581,49.950581,49.950581
1.270000,49.949224,49.949224,49.949224,49.949224,49.949224,49.949224,49.949224,49.949224,49.949224,49.949224
1.280000,49.948477,49.948477,49.948477,49.948477,49.948477,49.948477,49.948477,49.948477,49.948477,49.948477
1.290000,49.948077,49.948077,49.948077,49.948077,49.948077,49.948077,49.948077,49.948077,49.948077,49.948077
1.300000,49.948272,49.948272,49.948272,49.948272,49.948272,49.948272,49.948272,49.948272,49.948272,49.948272
1.310000,49.947547,49.947547,49.947547,49.947547,49.947547,49.947547,49.947547,49.947547,49.947547,49.947547
1.320000,49.947501,49.947501,49.947501,49.947501,49.947501,49.947501,49.947501,49.947501,49.947501,49.947501
1.330000,49.946663,49.946663,49.946663,49.946663,49.946663,49.946663,49.946663,49.946663,49.946663,49.946663
1.340000,49.945891,49.945891,49.945891,49.945891,49.945891,49.945891,49.945891,49.945891,49.945891,49.945891
1.350000,49.945013,49.945013,49.945013,49.945013,49.945013,49.945013,49.945013,49.945013,49.945013,49.945013
1.360000,49.944118,49.944118,49.944118,49.944118,49.944118,49.944118,49.944118,49.944118,49.944118,49.944118
1.370000,49.943247,49.943247,49.943247,49.943247,49.943247,49.943247,49.943247,49.943247,49.943247,49.943247
1.380000,49.942430,49.942430,49.942430,49.942430,49.942430,49.942430,49.942430,49.942430,49.942430,49.942430
1.390000,49.941681,49.941681,49.941681,49.941681,49.941681,49.941681,49.941681,49.941681,49.941681,49.941681
1.400000,49.941013,49.941013,49.941013,49.941013,49.941013,49.941013,49.941013,49.941013,49.941013,49.941013
1.410000,49.940433,49.940433,49.940433,49.940433,49.940433,49.940433,49.940433,49.940433,49.940433,49.940433
1.420000,49.939948,49.939948,49.939948,49.939948,49.939948,49.939948,49.939948,49.939948,49.939948,49.939948
1.430000,49.939562,49.939562,49.939562,49.939562,49.939562,49.939562,49.939562,49.939562,49.939562,49.939562
1.440000,49.939281,49.939281,49.939281,49.939281,49.939281,49.939281,49.939281,49.939281,49.939281,49.939281
1.450000,49.939104,49.939104,49.939104,49.939104,49.939104,49.939104,49.939104,49.939104,49.939104,49.939104
1.460000,49.939036,49.939036,49.939036,49.939036,49.939036,49.939036,49.939036,49.939036,49.939036,49.939036
1.470000,49.939078,49.939078,49.939078,49.939078,49.939078,49.939078,49.939078,49.939078,49.939078,49.939078
1.480000,49.939229,49.939229,49.939229,49.939229,49.939229,49.939229,49.939229,49.939229,49.939229,49.939229
1.490000,49.939491,49.939491,49.939491,49.939491,49.939491,49.939491,49.939491,49.939491,49.939491,49.939491
1.500000,49.939862,49.939862,49.939862,49.939862,49.939862,49.939862,49.939862,49.939862,49.939862,49.939862
1.510000,49.940341,49.940341,49.940341,49.940341,49.940341,49.940341,49.940341,49.940341,49.940341,49.940341
1.520000,49.940801,49.940801,49.940801,49.940801,49.940801,49.940801,49.940801,49.940801,49.940801,49.940801
1.530000,49.941336,49.941336,49.941336,49.941336,49.941336,49.941336,49.941336,49.941336,49.941336,49.941336
1.540000,49.941947,49.941947,49.941947,49.941947,49.941947,49.941947,49.941947,49.941947,49.941947,49.941947
1.550000,49.942626,49.942626,49.942626,49.942626,49.942626,49.942626,49.942626,49.942626,49.942626,49.942626
1.560000,49.943401,49.943401,49.943401,49.943401,49.943401,49.943401,49.943401,49.943401,49.943401,49.943401
1.570000,49.944262,49.944262,49.944262,49.944262,49.944262,49.944262,49.944262,49.944262,49.944262,49.944262
1.580000,49.945222,49.945222,49.945222,49.945222,49.945222,49.945222,49.945222,49.945222,49.945222,49.945222
1.590000,49.946274,49.946274,49.946274,49.946274,49.946274,49.946274,49.946274,49.946274,49.946274,49.946274
1.600000,49.947423,49.947423,49.947423,49.947423,49.947423,49.947423,49.947423,49.947423,49.947423,49.947423
1.610000,49.948523,49.948523,49.948523,49.948523,49.948523,49.948523,49.948523,49.948523,49.948523,49.948523
1.620000,49.949757,49.949757,49.949757,49.949757,49.949757,49.949757,49.949757,49.949757,49.949757,49.949757
1.630000,49.951016,49.951016,49.951016,49.951016,49.951016,49.951016,49.951016,49.951016,49.951016,49.951016
1.640000,49.952382,49.952382,49.952382,49.952382,49.952382,49.952382,49.952382,49.952382,49.952382,49.952382
1.650000,49.953806,49.953806,49.953806,49.953806,49.953806,49.953806,49.953806,49.953806,49.953806,49.953806
1.660000,49.955331,49.955331,49.955331,49.955331,49.955331,49.955331,49.955331,49.955331,49.955331,49.955331
1.670000,49.956925,49.956925,49.956925,49.956925,49.956925,49.956925,49.956925,49.956925,49.956925,49.956925
1.680000,49.958611,49.958611,49.958611,49.958611,49.958611,49.958611,49.958611,49.958611,49.958611,49.958611
1.690000,49.960368,49.960368,49.960368,49.960368,49.960368,49.960368,49.960368,49.960368,49.960368,49.960368
1.700000,49.962206,49.962206,49.962206,49.962206,49.962206,49.962206,49.962206,49.962206,49.962206,49.962206
1.710000,49.964111,49.964111,49.964111,49.964111,49.964111,49.964111,49.964111,49.964111,49.964111,49.964111
1.720000,49.966087,49.966087,49.966087,49.966087,49.966087,49.966087,49.966087,49.966087,49.966087,49.966087
1.730000,49.968120,49.968120,49.968120,49.968120,49.968120,49.968120,49.968120,49.968120,49.968120,49.968120
1.740000,49.970212,49.970212,49.970212,49.970212,49.970212,49.970212,49.970212,49.970212,49.970212,49.970212
1.750000,49.972352,49.972352,49.972352,49.972352,49.972352,49.972352,49.972352,49.972352,49.972352,49.972352
1.760000,49.974537,49.974537,49.974537,49.974537,49.974537,49.974537,49.974537,49.974537,49.974537,49.974537
1.770000,49.976758,49.976758,49.976758,49.976758,49.976758,49.976758,49.976758,49.976758,49.976758,49.976758
1.780000,49.979010,49.979010,49.979010,49.979010,49.979010,49.979010,49.979010,49.979010,49.979010,49.979010
1.790000,49.981285,49.981285,49.981285,49.981285,49.981285,49.981285,49.981285,49.981285,49.981285,49.981285
1.800000,49.983578,49.983578,49.983578,49.983578,49.983578,49.983578,49.983578,49.983578,49.983578,49.983578
1.810000,49.985880,49.985880,49.985880,49.985880,49.985880,49.985880,49.985880,49.985880,49.985880,49.985880
1.820000,49.988186,49.988186,49.988186,49.988186,49.988186,49.988186,49.988186,49.988186,49.988186,49.988186
1.830000,49.990488,49.990488,49.990488,49.990488,49.990488,49.990488,49.990488,49.990488,49.990488,49.990488
1.840000,49.992781,49.992781,49.992781,49.992781,49.992781,49.992781,49.992781,49.992781,49.992781,49.992781
1.850000,49.995057,49.995057,49.995057,49.995057,49.995057,49.995057,49.995057,49.995057,49.995057,49.995057
1.860000,49.997311,49.997311,49.997311,49.997311,49.997311,49.997311,49.997311,49.997311,49.997311,49.997311
1.870000,49.999555,49.999555,49.999555,49.999555,49.999555,49.999555,49.999555,49.999555,49.999555,49.999555
1.880000,50.001765,50.001765,50.001765,50.001765,50.001765,50.001765,50.001765,50.001765,50.001765,50.001765
1.890000,50.003953,50.003953,50.003953,50.003953,50.003953,50.003953,50.003953,50.003953,50.003953,50.003953
1.900000,50.006101,50.006101,50.006101,50.006101,50.006101,50.006101,50.006101,50.006101,50.006101,50.006101
1.910000,50.008216,50.008216,50.008216,50.008216,50.008216,50.008216,50.008216,50.008216,50.008216,50.008216
1.920000,50.010286,50.010286,50.010286,50.010286,50.010286,50.010286,50.010286,50.010286,50.010286,50.010286
1.930000,50.012313,50.012313,50.012313,50.012313,50.012313,50.012313,50.012313,50.012313,50.012313,50.012313
1.940000,50.014289,50.014289,50.014289,50.014289,50.014289,50.014289,50.014289,50.014289,50.014289,50.014289
1.950000,50.015876,50.015876,50.015876,50.015876,50.015876,50.015876,50.015876,50.015876,50.015876,50.015876
1.960000,50.017573,50.017573,50.017573,50.017573,50.017573,50.017573,50.017573,50.017573,50.017573,50.017573
1.970000,50.018811,50.018811,50.018811,50.018811,50.018811,50.018811,50.018811,50.018811,50.018811,50.018811
1.980000,50.020212,50.020212,50.020212,50.020212,50.020212,50.020212,50.020212,50.020212,50.020212,50.020212
1.990000,50.021347,50.021347,50.021347,50.021347,50.021347,50.021347,50.021347,50.021347,50.021347,50.021347
2.000000,50.022609,50.022609,50.022609,50.022609,50.022609,50.022609,50.022609,50.022609,50.022609,50.022609
2.010000,50.023736,50.023736,50.023736,50.023736,50.023736,50.023736,50.023736,50.023736,50.023736,50.023736
2.020000,50.024956,50.024956,50.024956,50.024956,50.024956,50.024956,50.024956,50.024956,50.024956,50.024956
2.030000,50.026100,50.026100,50.026100,50.026100,50.026100,50.026100,50.026100,50.026100,50.026100,50.026100
2.040000,50.027301,50.027301,50.027301,50.027301,50.027301,50.027301,50.027301,50.027301,50.027301,50.027301
2.050000,50.028447,50.028447,50.028447,50.028447,50.028447,50.028447,50.028447,50.028447,50.028447,50.028447
2.060000,50.029610,50.029610,50.029610,50.029610,50.029610,50.029610,50.029610,50.029610,50.029610,50.029610
2.070000,50.030715,50.030715,50.030715,50.030715,50.030715,50.030715,50.030715,50.030715,50.030715,50.030715
2.080000,50.031802,50.031802,50.031802,50.031802,50.031802,50.031802,50.031802,50.031802,50.031802,50.031802
2.090000,50.032821,50.032821,50.032821,50.032821,50.032821,50.032821,50.032821,50.032821,50.032821,50.032821
2.100000,50.033794,50.033794,50.033794,50.033794,50.033794,50.033794,50.033794,50.033794,50.033794,50.033794
2.110000,50.034689,50.034689,50.034689,50.034689,50.034689,50.034689,50.034689,50.034689,50.034689,50.034689
2.120000,50.035520,50.035520,50.035520,50.035520,50.035520,50.035520,50.035520,50.035520,50.035520,50.035520
2.130000,50.036266,50.036266,50.036266,50.036266,50.036266,50.036266,50.036266,50.036266,50.036266,50.036266
2.140000,50.036938,50.036938,50.036938,50.036938,50.036938,50.036938,50.036938,50.036938,50.036938,50.036938
2.150000,50.037524,50.037524,50.037524,50.037524,50.037524,50.037524,50.037524,50.037524,50.037524,50.037524
2.160000,50.038033,50.038033,50.038033,50.038033,50.038033,50.038033,50.038033,50.038033,50.038033,50.038033
2.170000,50.038459,50.038459,50.038459,50.038459,50.038459,50.038459,50.038459,50.038459,50.038459,50.038459
2.180000,50.038808,50.038808,50.038808,50.038808,50.038808,50.038808,50.038808,50.038808,50.038808,50.038808
2.190000,50.039080,50.039080,50.039080,50.039080,50.039080,50.039080,50.039080,50.039080,50.039080,50.039080
2.200000,50.039280,50.039280,50.039280,50.039280,50.039280,50.039280,50.039280,50.039280,50.039280,50.039280
2.210000,50.039408,50.039408,50.039408,50.039408,50.039408,50.039408,50.039408,50.039408,50.039408,50.039408
2.220000,50.039469,50.039469,50.039469,50.039469,50.039469,50.039469,50.039469,50.039469,50.039469,50.039469
2.230000,50.039463,50.039463,50.039463,50.039463,50.039463,50.039463,50.039463,50.039463,50.039463,50.039463
2.240000,50.039394,50.039394,50.039394,50.039394,50.039394,50.039394,50.039394,50.039394,50.039394,50.039394
2.250000,50.039263,50.039263,50.039263,50.039263,50.039263,50.039263,50.039263,50.039263,50.039263,50.039263
2.260000,50.039074,50.039074,50.039074,50.039074,50.039074,50.039074,50.039074,50.039074,50.039074,50.039074
2.270000,50.038827,50.038827,50.038827,50.038827,50.038827,50.038827,50.038827,50.038827,50.038827,50.038827
2.280000,50.038523,50.038523,50.038523,50.038523,50.038523,50.038523,50.038523,50.038523,50.038523,50.038523
2.290000,50.038165,50.038165,50.038165,50.038165,50.038165,50.038165,50.038165,50.038165,50.038165,50.038165
2.300000,50.037754,50.037754,50.037754,50.037754,50.037754,50.037754,50.037754,50.037754,50.037754,50.037754
2.310000,50.037290,50.037290,50.037290,50.037290,50.037290,50.037290,50.037290,50.037290,50.037290,50.037290
2.320000,50.036774,50.036774,50.036774,50.036774,50.036774,50.036774,50.036774,50.036774,50.036774,50.036774
2.330000,50.036209,50.036209,50.036209,50.036209,50.036209,50.036209,50.036209,50.036209,50.036209,50.036209
2.340000,50.035596,50.035596,50.035596,50.035596,50.035596,50.035596,50.035596,50.035596,50.035596,50.035596
2.350000,50.034935,50.034935,50.034935,50.034935,50.034935,50.034935,50.034935,50.034935,50.034935,50.034935
2.360000,50.034229,50.034229,50.034229,50.034229,50.034229,50.034229,50.034229,50.034229,50.034229,50.034229
2.370000,50.033478,50.033478,50.033478,50.033478,50.033478,50.033478,50.033478,50.033478,50.033478,50.033478
2.380000,50.032686,50.032686,50.032686,50.032686,50.032686,50.032686,50.032686,50.032686,50.032686,50.032686
2.390000,50.031852,50.031852,50.031852,50.031852,50.031852,50.031852,50.031852,50.031852,50.031852,50.031852
2.400000,50.030980,50.030980,50.030980,50.030980,50.030980,50.030980,50.030980,50.030980,50.030980,50.030980
2.410000,50.030070,50.030070,50.030070,50.030070,50.030070,50.030070,50.030070,50.030070,50.030070,50.030070
2.420000,50.029125,50.029125,50.029125,50.029125,50.029125,50.029125,50.029125,50.029125,50.029125,50.029125
2.430000,50.028145,50.028145,50.028145,50.028145,50.028145,50.028145,50.028145,50.028145,50.028145,50.028145
2.440000,50.027135,50.027135,50.027135,50.027135,50.027135,50.027135,50.027135,50.027135,50.027135,50.027135
2.450000,50.026094,50.026094,50.026094,50.026094,50.026094,50.026094,50.026094,50.026094,50.026094,50.026094
2.460000,50.025025,50.025025,50.025025,50.025025,50.025025,50.025025,50.025025,50.025025,50.025025,50.025025
2.470000,50.023930,50.023930,50.023930,50.023930,50.023930,50.023930,50.023930,50.023930,50.023930,50.023930
2.480000,50.022810,50.022810,50.022810,50.022810,50.022810,50.022810,50.022810,50.022810,50.022810,50.022810
2.490000,50.021669,50.021669,50.021669,50.021669,50.021669,50.021669,50.021669,50.021669,50.021669,50.021669
2.500000,50.020506,50.020506,50.020506,50.020506,50.020506,50.020506,50.020506,50.020506,50.020506,50.020506
2.510000,50.019326,50.019326,50.019326,50.019326,50.019326,50.019326,50.019326,50.019326,50.019326,50.019326
2.520000,50.018128,50.018128,50.018128,50.018128,50.018128,50.018128,50.018128,50.018128,50.018128,50.018128
2.530000,50.016916,50.016916,50.016916,50.016916,50.016916,50.016916,50.016916,50.016916,50.016916,50.016916
2.540000,50.015691,50.015691,50.015691,50.015691,50.015691,50.015691,50.015691,50.015691,50.015691,50.015691
